site_id,date,visit_no,season,location,snail_id,snail_no,sex,shell_height_mm,infection_status,trematode_species,snail_quadrat_no,snail_density,lt_height_ft,water_temp_C,air_temp_C,salinity_ppt,grass_quadrat_no,water_depth_cm,quadrat_distance_m,shoot_density,grass_species_1,no_blades_1,blade1_length_cm_1,blade2_length_cm_1,blade3_length_cm_1,blade4_length_cm_1,blade5_length_cm_1,grass_species_2,no_blades_2,blade1_length_cm_2,blade2_length_cm_2,blade3_length_cm_2,blade4_length_cm_2,blade5_length_cm_2,tin_wt_g,dry_filter_wt_g,tin_dry_filter_wt_g,wet_filter_wt_g,tin_filter_epibiont_wt_g,epibiont_biomass_mg,foil_wt_g,grass_dry_wt_g
RM,20240705,2,late summer,bogue,RM_2_06,6,1,18.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_07,7,1,15.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_08,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_09,9,1,17.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_10,10,1,18.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_11,11,1,18.2,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_12,12,0,17.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_13,13,1,18.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_14,14,0,18.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_15,15,0,17.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_16,16,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_17,17,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_18,18,1,17.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_19,19,1,18.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_20,20,1,17.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_21,21,1,18.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_22,22,1,18.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_23,23,1,15.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_24,24,0,17.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_25,25,0,17.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_26,26,1,15.6,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_27,27,0,18.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_28,28,1,16.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_29,29,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_30,30,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_31,31,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_32,32,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_33,33,1,19.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_34,34,0,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_35,35,0,15.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_36,36,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_37,37,1,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_38,38,1,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_39,39,1,16.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_40,40,1,18.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_41,41,1,19.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_42,42,1,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_43,43,1,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_44,44,1,16.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_45,45,1,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_46,46,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_47,47,0,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_48,48,1,17.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_49,49,1,18.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_50,50,0,16.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_51,51,1,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_52,52,1,15.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_53,53,0,19.1,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_54,54,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_55,55,1,17.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_56,56,1,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_57,57,1,17.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_58,58,1,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_59,59,1,16.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_60,60,1,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_61,61,0,16.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_62,62,0,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_63,63,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_64,64,1,17.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_65,65,1,18.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_66,66,0,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_67,67,1,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_68,68,1,17.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_69,69,1,20.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_70,70,0,18.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_71,71,1,16.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_72,72,1,18.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_73,73,1,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_74,74,0,15.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_75,75,1,18.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_76,76,1,18.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_77,77,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_78,78,1,18.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_79,79,0,16.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_80,80,1,17.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_81,81,1,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_82,82,1,18.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_83,83,1,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_84,84,1,17.4,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_85,85,1,17.1,1,ZL_ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_86,86,0,15.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_87,87,0,14.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_88,88,1,15.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_89,89,1,18.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_90,90,1,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_91,91,1,15.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_92,92,1,17.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_93,93,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_94,94,1,15.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_95,95,1,17.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_96,96,0,17.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_97,97,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_98,98,0,16.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_99,99,0,17.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM,20240705,2,late summer,bogue,RM_2_100,100,1,16.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_01,1,1,18.2,1,ZL,Q1,212,0.0,33.4,29.4,32.5,Q1,3,9.16,130,halodule,5,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_02,2,1,14.4,0,,,,,,,,Q2,0,2.89,145,halodule,5,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_03,3,1,16.5,0,,,,,,,,Q3,4,2.54,32,halodule,5,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_04,4,1,18,0,,,,,,,,Q4,4,2.51,52,halodule,5,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_05,5,1,17.6,0,,,,,,,,Q5,2,2.17,169,halodule,5,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_06,6,1,19.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_07,7,0,16.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_08,8,0,13.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_09,9,0,14.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_10,10,1,14.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_11,11,1,14.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_12,12,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_13,13,1,16.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_14,14,1,13.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_15,15,1,14.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_16,16,1,15.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_17,17,0,14.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_18,18,1,14.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_19,19,1,14.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_20,20,0,14.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_21,21,1,14.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_22,22,0,14.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_23,23,1,13.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_24,24,1,13.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_25,25,1,14.2,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_26,26,1,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_27,27,1,10.4,1,"ZL, LS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_28,28,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_29,29,1,15.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_30,30,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_31,31,1,14.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_32,32,1,13.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_33,33,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_34,34,0,14.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_35,35,0,12.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_36,36,1,12.9,1,"ZL, ST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_37,37,1,13.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_38,38,1,13.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_39,39,1,16.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_40,40,1,15.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_41,41,0,15.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_42,42,1,15.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_43,43,0,13.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_44,44,1,14.7,1,LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_45,45,0,14.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_46,46,1,13.3,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_47,47,1,15.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_48,48,1,14,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_49,49,0,12.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_50,50,1,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_51,51,1,13.2,1,ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_52,52,0,13.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_53,53,0,14.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_54,54,0,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_55,55,0,14.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_56,56,1,13.2,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_57,57,0,13.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_58,58,1,15.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_59,59,1,13.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_60,60,1,15.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_61,61,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_62,62,0,13.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_63,63,1,14.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_64,64,1,13.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_65,65,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_66,66,0,13.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_67,67,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_68,68,0,13.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_69,69,1,13.1,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_70,70,1,13.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_71,71,1,15.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_72,72,1,13.5,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_73,73,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_74,74,1,17.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_75,75,0,13.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_76,76,0,13.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_77,77,1,13.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_78,78,1,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_79,79,1,16.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_80,80,1,15.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_81,81,1,15.4,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_82,82,1,14.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_83,83,1,15.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_84,84,0,13.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_85,85,1,14.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_86,86,1,14.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_87,87,1,13.3,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_88,88,1,15.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_89,89,1,16,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_90,90,0,13.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_91,91,1,13.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_92,92,1,13.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_93,93,0,17.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_94,94,1,15.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_95,95,1,15.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_96,96,1,15.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_97,97,1,15.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_98,98,1,17.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_99,99,1,14.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240711,1,late summer,bogue,IMS_1_100,100,1,14.5,1,ZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMS,20240813,2,fall,bogue,IMS_2_01,1,1,13.2,1,ZL,Q1,29,0.5,27.2,22.2,28.8,Q1,19,7.28,81,halodule,5,,,,,,,,,,,,,,,,,,,,
IMS,20240813,2,fall,bogue,IMS_2_02,2,1,13.06,1,ZL,Q2,0,,,,,Q2,10,4.27,63,halodule,5,,,,,,,,,,,,,,,,,,,,
IMS,20240813,2,fall,bogue,IMS_2_03,3,1,17.4,0,,Q3,0,,,,,Q3,21,4.41,279,halodule,5,,,,,,,,,,,,,,,,,,,,
